Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
6.580652500000000,298,0xD0,0x00,Write,ACK
6.580868750000000,298,0xD0,0x00,Write,ACK
6.581426250000000,299,0xD0,0x6D,Write,ACK
6.581642500000000,299,0xD0,0x02,Write,ACK
6.582174000000000,300,0xD0,0x6E,Write,ACK
6.582390250000000,300,0xD0,0x70,Write,ACK
6.582924500000000,301,0xD0,0x6F,Write,ACK
6.583433000000000,302,0xD1,0x00,Read,ACK
6.583649250000000,302,0xD1,0x00,Read,ACK
6.583865250000000,302,0xD1,0x00,Read,ACK
6.584081500000000,302,0xD1,0x00,Read,ACK
6.584297750000000,302,0xD1,0x00,Read,ACK
6.584513750000000,302,0xD1,0x00,Read,ACK
6.584730000000000,302,0xD1,0x00,Read,ACK
6.584946000000000,302,0xD1,0x00,Read,ACK
6.585162250000000,302,0xD1,0x00,Read,ACK
6.585378500000000,302,0xD1,0x00,Read,ACK
6.585594750000000,302,0xD1,0x00,Read,ACK
6.585811000000000,302,0xD1,0x00,Read,ACK
6.586027000000000,302,0xD1,0x00,Read,ACK
6.586243250000000,302,0xD1,0x00,Read,ACK
6.586459500000000,302,0xD1,0x00,Read,ACK
6.586675750000000,302,0xD1,0x00,Read,NAK
6.587666750000000,303,0xD0,0x6D,Write,ACK
6.587882750000000,303,0xD0,0x02,Write,ACK
6.588414250000000,304,0xD0,0x6E,Write,ACK
6.588630500000000,304,0xD0,0x80,Write,ACK
6.589677250000000,305,0xD0,0x6F,Write,ACK
6.589893500000000,305,0xD0,0x00,Write,ACK
6.590109500000000,305,0xD0,0x00,Write,ACK
6.590325750000000,305,0xD0,0x00,Write,ACK
6.590542000000000,305,0xD0,0x00,Write,ACK
6.590758250000000,305,0xD0,0x00,Write,ACK
6.590974250000000,305,0xD0,0x00,Write,ACK
6.591190750000000,305,0xD0,0x00,Write,ACK
6.591407000000000,305,0xD0,0x00,Write,ACK
6.591623250000000,305,0xD0,0x00,Write,ACK
6.591839250000000,305,0xD0,0x00,Write,ACK
6.592055750000000,305,0xD0,0x00,Write,ACK
6.592272000000000,305,0xD0,0x00,Write,ACK
6.592488000000000,305,0xD0,0x00,Write,ACK
6.592704250000000,305,0xD0,0x00,Write,ACK
6.592920500000000,305,0xD0,0x00,Write,ACK
6.593136750000000,305,0xD0,0x00,Write,ACK
6.593694500000000,306,0xD0,0x6D,Write,ACK
6.593910750000000,306,0xD0,0x02,Write,ACK
6.594442250000000,307,0xD0,0x6E,Write,ACK
6.594658500000000,307,0xD0,0x80,Write,ACK
6.595193000000000,308,0xD0,0x6F,Write,ACK
6.595701250000000,309,0xD1,0x00,Read,ACK
6.595917500000000,309,0xD1,0x00,Read,ACK
6.596133750000000,309,0xD1,0x00,Read,ACK
6.596349750000000,309,0xD1,0x00,Read,ACK
6.596566000000000,309,0xD1,0x00,Read,ACK
6.596782250000000,309,0xD1,0x00,Read,ACK
6.596998500000000,309,0xD1,0x00,Read,ACK
6.597214500000000,309,0xD1,0x00,Read,ACK
6.597430750000000,309,0xD1,0x00,Read,ACK
6.597647000000000,309,0xD1,0x00,Read,ACK
6.597863250000000,309,0xD1,0x00,Read,ACK
6.598079250000000,309,0xD1,0x00,Read,ACK
6.598295500000000,309,0xD1,0x00,Read,ACK
6.598511750000000,309,0xD1,0x00,Read,ACK
6.598727750000000,309,0xD1,0x00,Read,ACK
6.598944000000000,309,0xD1,0x00,Read,NAK
6.599934750000000,310,0xD0,0x6D,Write,ACK
6.600150750000000,310,0xD0,0x02,Write,ACK
6.600682000000000,311,0xD0,0x6E,Write,ACK
6.600898250000000,311,0xD0,0x90,Write,ACK
6.601944750000000,312,0xD0,0x6F,Write,ACK
6.602161000000000,312,0xD0,0x00,Write,ACK
6.602377000000000,312,0xD0,0x1B,Write,ACK
6.602593250000000,312,0xD0,0x00,Write,ACK
6.602809500000000,312,0xD0,0x00,Write,ACK
6.603025500000000,312,0xD0,0x00,Write,ACK
6.603241750000000,312,0xD0,0x00,Write,ACK
6.603458000000000,312,0xD0,0x00,Write,ACK
6.603674000000000,312,0xD0,0x00,Write,ACK
6.603890250000000,312,0xD0,0x00,Write,ACK
6.604106500000000,312,0xD0,0x00,Write,ACK
6.604322750000000,312,0xD0,0x00,Write,ACK
6.604539000000000,312,0xD0,0x00,Write,ACK
6.604755000000000,312,0xD0,0x00,Write,ACK
6.604971250000000,312,0xD0,0x00,Write,ACK
6.605187500000000,312,0xD0,0x00,Write,ACK
6.605403750000000,312,0xD0,0x00,Write,ACK
6.605961000000000,313,0xD0,0x6D,Write,ACK
6.606177250000000,313,0xD0,0x02,Write,ACK
6.606708750000000,314,0xD0,0x6E,Write,ACK
6.606924750000000,314,0xD0,0x90,Write,ACK
6.607459250000000,315,0xD0,0x6F,Write,ACK
6.607967750000000,316,0xD1,0x00,Read,ACK
6.608183750000000,316,0xD1,0x1B,Read,ACK
6.608400000000000,316,0xD1,0x00,Read,ACK
6.608616250000000,316,0xD1,0x00,Read,ACK
6.608832500000000,316,0xD1,0x00,Read,ACK
6.609048750000000,316,0xD1,0x00,Read,ACK
6.609264750000000,316,0xD1,0x00,Read,ACK
6.609481000000000,316,0xD1,0x00,Read,ACK
6.609697250000000,316,0xD1,0x00,Read,ACK
6.609913250000000,316,0xD1,0x00,Read,ACK
6.610129500000000,316,0xD1,0x00,Read,ACK
6.610345500000000,316,0xD1,0x00,Read,ACK
6.610561750000000,316,0xD1,0x00,Read,ACK
6.610778000000000,316,0xD1,0x00,Read,ACK
6.610994000000000,316,0xD1,0x00,Read,ACK
6.611210250000000,316,0xD1,0x00,Read,NAK
6.612201000000000,317,0xD0,0x6D,Write,ACK
6.612417250000000,317,0xD0,0x02,Write,ACK
6.612948500000000,318,0xD0,0x6E,Write,ACK
6.613164750000000,318,0xD0,0xA0,Write,ACK
6.614211500000000,319,0xD0,0x6F,Write,ACK
6.614427750000000,319,0xD0,0x00,Write,ACK
6.614644000000000,319,0xD0,0x00,Write,ACK
6.614860000000000,319,0xD0,0x00,Write,ACK
6.615076250000000,319,0xD0,0x00,Write,ACK
6.615292500000000,319,0xD0,0x00,Write,ACK
6.615508500000000,319,0xD0,0x00,Write,ACK
6.615724750000000,319,0xD0,0x00,Write,ACK
6.615941000000000,319,0xD0,0x00,Write,ACK
6.616157250000000,319,0xD0,0x00,Write,ACK
6.616373500000000,319,0xD0,0x00,Write,ACK
6.616589500000000,319,0xD0,0x00,Write,ACK
6.616805750000000,319,0xD0,0x00,Write,ACK
6.617022000000000,319,0xD0,0x00,Write,ACK
6.617238250000000,319,0xD0,0x00,Write,ACK
6.617454250000000,319,0xD0,0x00,Write,ACK
6.617670750000000,319,0xD0,0x00,Write,ACK
6.618228250000000,320,0xD0,0x6D,Write,ACK
6.618444500000000,320,0xD0,0x02,Write,ACK
6.618975750000000,321,0xD0,0x6E,Write,ACK
6.619192000000000,321,0xD0,0xA0,Write,ACK
6.619726500000000,322,0xD0,0x6F,Write,ACK
6.620235000000000,323,0xD1,0x00,Read,ACK
6.620451000000000,323,0xD1,0x00,Read,ACK
6.620667250000000,323,0xD1,0x00,Read,ACK
6.620883500000000,323,0xD1,0x00,Read,ACK
6.621099750000000,323,0xD1,0x00,Read,ACK
6.621315750000000,323,0xD1,0x00,Read,ACK
6.621532000000000,323,0xD1,0x00,Read,ACK
6.621748000000000,323,0xD1,0x00,Read,ACK
6.621964250000000,323,0xD1,0x00,Read,ACK
6.622180500000000,323,0xD1,0x00,Read,ACK
6.622396500000000,323,0xD1,0x00,Read,ACK
6.622612750000000,323,0xD1,0x00,Read,ACK
6.622828750000000,323,0xD1,0x00,Read,ACK
6.623045000000000,323,0xD1,0x00,Read,ACK
6.623261000000000,323,0xD1,0x00,Read,ACK
6.623477250000000,323,0xD1,0x00,Read,NAK
6.624468000000000,324,0xD0,0x6D,Write,ACK
6.624684250000000,324,0xD0,0x02,Write,ACK
6.625215750000000,325,0xD0,0x6E,Write,ACK
6.625432000000000,325,0xD0,0xB0,Write,ACK
6.626479000000000,326,0xD0,0x6F,Write,ACK
6.626695000000000,326,0xD0,0x00,Write,ACK
6.626911250000000,326,0xD0,0x00,Write,ACK
6.627127500000000,326,0xD0,0x00,Write,ACK
6.627343750000000,326,0xD0,0x00,Write,ACK
6.627559750000000,326,0xD0,0x00,Write,ACK
6.627776000000000,326,0xD0,0x00,Write,ACK
6.627992250000000,326,0xD0,0x00,Write,ACK
6.628208500000000,326,0xD0,0x00,Write,ACK
6.628424750000000,326,0xD0,0x00,Write,ACK
6.628640750000000,326,0xD0,0x00,Write,ACK
6.628857000000000,326,0xD0,0x00,Write,ACK
6.629073250000000,326,0xD0,0x00,Write,ACK
6.629289500000000,326,0xD0,0x40,Write,ACK
6.629505500000000,326,0xD0,0x00,Write,ACK
6.629721750000000,326,0xD0,0x00,Write,ACK
6.629938000000000,326,0xD0,0x00,Write,ACK
6.630495500000000,327,0xD0,0x6D,Write,ACK
6.630711750000000,327,0xD0,0x02,Write,ACK
6.631243250000000,328,0xD0,0x6E,Write,ACK
6.631459500000000,328,0xD0,0xB0,Write,ACK
6.631994250000000,329,0xD0,0x6F,Write,ACK
6.632502500000000,330,0xD1,0x00,Read,ACK
6.632718750000000,330,0xD1,0x00,Read,ACK
6.632934750000000,330,0xD1,0x00,Read,ACK
6.633151000000000,330,0xD1,0x00,Read,ACK
6.633367000000000,330,0xD1,0x00,Read,ACK
6.633583250000000,330,0xD1,0x00,Read,ACK
6.633799250000000,330,0xD1,0x00,Read,ACK
6.634015500000000,330,0xD1,0x00,Read,ACK
6.634231750000000,330,0xD1,0x00,Read,ACK
6.634448000000000,330,0xD1,0x00,Read,ACK
6.634664000000000,330,0xD1,0x00,Read,ACK
6.634880250000000,330,0xD1,0x00,Read,ACK
6.635096500000000,330,0xD1,0x40,Read,ACK
6.635312500000000,330,0xD1,0x00,Read,ACK
6.635528750000000,330,0xD1,0x00,Read,ACK
6.635744750000000,330,0xD1,0x00,Read,NAK
6.636735500000000,331,0xD0,0x6D,Write,ACK
6.636951750000000,331,0xD0,0x02,Write,ACK
6.637483250000000,332,0xD0,0x6E,Write,ACK
6.637699500000000,332,0xD0,0xC0,Write,ACK
6.638746250000000,333,0xD0,0x6F,Write,ACK
6.638962250000000,333,0xD0,0x00,Write,ACK
6.639178500000000,333,0xD0,0x1B,Write,ACK
6.639394500000000,333,0xD0,0x00,Write,ACK
6.639610750000000,333,0xD0,0x00,Write,ACK
6.639827000000000,333,0xD0,0x00,Write,ACK
6.640043000000000,333,0xD0,0x00,Write,ACK
6.640259250000000,333,0xD0,0x00,Write,ACK
6.640475250000000,333,0xD0,0x00,Write,ACK
6.640691500000000,333,0xD0,0x00,Write,ACK
6.640907750000000,333,0xD0,0x00,Write,ACK
6.641124000000000,333,0xD0,0x00,Write,ACK
6.641340250000000,333,0xD0,0x00,Write,ACK
6.641556250000000,333,0xD0,0x00,Write,ACK
6.641772500000000,333,0xD0,0x00,Write,ACK
6.641988500000000,333,0xD0,0x00,Write,ACK
6.642204750000000,333,0xD0,0x00,Write,ACK
6.642762250000000,334,0xD0,0x6D,Write,ACK
6.642978250000000,334,0xD0,0x02,Write,ACK
6.643509750000000,335,0xD0,0x6E,Write,ACK
6.643725750000000,335,0xD0,0xC0,Write,ACK
6.644260250000000,336,0xD0,0x6F,Write,ACK
6.644768750000000,337,0xD1,0x00,Read,ACK
6.644984750000000,337,0xD1,0x1B,Read,ACK
6.645201000000000,337,0xD1,0x00,Read,ACK
6.645417000000000,337,0xD1,0x00,Read,ACK
6.645633250000000,337,0xD1,0x00,Read,ACK
6.645849500000000,337,0xD1,0x00,Read,ACK
6.646065500000000,337,0xD1,0x00,Read,ACK
6.646281750000000,337,0xD1,0x00,Read,ACK
6.646498000000000,337,0xD1,0x00,Read,ACK
6.646714000000000,337,0xD1,0x00,Read,ACK
6.646930250000000,337,0xD1,0x00,Read,ACK
6.647146250000000,337,0xD1,0x00,Read,ACK
6.647362500000000,337,0xD1,0x00,Read,ACK
6.647578500000000,337,0xD1,0x00,Read,ACK
6.647794750000000,337,0xD1,0x00,Read,ACK
6.648011000000000,337,0xD1,0x00,Read,NAK
6.649001750000000,338,0xD0,0x6D,Write,ACK
6.649218000000000,338,0xD0,0x02,Write,ACK
6.649749250000000,339,0xD0,0x6E,Write,ACK
6.649965500000000,339,0xD0,0xD0,Write,ACK
6.651012250000000,340,0xD0,0x6F,Write,ACK
6.651228500000000,340,0xD0,0x00,Write,ACK
6.651444500000000,340,0xD0,0x00,Write,ACK
6.651660750000000,340,0xD0,0x00,Write,ACK
6.651877000000000,340,0xD0,0x00,Write,ACK
6.652093250000000,340,0xD0,0x00,Write,ACK
6.652309250000000,340,0xD0,0x00,Write,ACK
6.652525500000000,340,0xD0,0x00,Write,ACK
6.652741750000000,340,0xD0,0x00,Write,ACK
6.652957750000000,340,0xD0,0x00,Write,ACK
6.653174000000000,340,0xD0,0x00,Write,ACK
6.653390250000000,340,0xD0,0x00,Write,ACK
6.653606250000000,340,0xD0,0x00,Write,ACK
6.653822500000000,340,0xD0,0x00,Write,ACK
6.654038750000000,340,0xD0,0x00,Write,ACK
6.654254750000000,340,0xD0,0x00,Write,ACK
6.654471000000000,340,0xD0,0x00,Write,ACK
6.655028250000000,341,0xD0,0x6D,Write,ACK
6.655244250000000,341,0xD0,0x02,Write,ACK
6.655775750000000,342,0xD0,0x6E,Write,ACK
6.655992000000000,342,0xD0,0xD0,Write,ACK
6.656526250000000,343,0xD0,0x6F,Write,ACK
6.657034500000000,344,0xD1,0x00,Read,ACK
6.657250500000000,344,0xD1,0x00,Read,ACK
6.657466750000000,344,0xD1,0x00,Read,ACK
6.657682750000000,344,0xD1,0x00,Read,ACK
6.657899000000000,344,0xD1,0x00,Read,ACK
6.658115000000000,344,0xD1,0x00,Read,ACK
6.658331000000000,344,0xD1,0x00,Read,ACK
6.658547000000000,344,0xD1,0x00,Read,ACK
6.658763250000000,344,0xD1,0x00,Read,ACK
6.658979250000000,344,0xD1,0x00,Read,ACK
6.659195250000000,344,0xD1,0x00,Read,ACK
6.659411500000000,344,0xD1,0x00,Read,ACK
6.659627500000000,344,0xD1,0x00,Read,ACK
6.659843750000000,344,0xD1,0x00,Read,ACK
6.660059750000000,344,0xD1,0x00,Read,ACK
6.660275750000000,344,0xD1,0x00,Read,NAK
6.661266250000000,345,0xD0,0x6D,Write,ACK
6.661482500000000,345,0xD0,0x02,Write,ACK
6.662013750000000,346,0xD0,0x6E,Write,ACK
6.662229750000000,346,0xD0,0xE0,Write,ACK
6.663276500000000,347,0xD0,0x6F,Write,ACK
6.663492500000000,347,0xD0,0x00,Write,ACK
6.663708750000000,347,0xD0,0x00,Write,ACK
6.663924750000000,347,0xD0,0x00,Write,ACK
6.664141000000000,347,0xD0,0x00,Write,ACK
6.664357250000000,347,0xD0,0x00,Write,ACK
6.664573250000000,347,0xD0,0x00,Write,ACK
6.664789500000000,347,0xD0,0x00,Write,ACK
6.665005750000000,347,0xD0,0x00,Write,ACK
6.665221750000000,347,0xD0,0x00,Write,ACK
6.665438000000000,347,0xD0,0x00,Write,ACK
6.665654000000000,347,0xD0,0x00,Write,ACK
6.665870250000000,347,0xD0,0x00,Write,ACK
6.666086500000000,347,0xD0,0x00,Write,ACK
6.666302500000000,347,0xD0,0x00,Write,ACK
6.666518750000000,347,0xD0,0x00,Write,ACK
6.666734750000000,347,0xD0,0x00,Write,ACK
6.667292250000000,348,0xD0,0x6D,Write,ACK
6.667508250000000,348,0xD0,0x02,Write,ACK
6.668039750000000,349,0xD0,0x6E,Write,ACK
6.668256000000000,349,0xD0,0xE0,Write,ACK
6.668790250000000,350,0xD0,0x6F,Write,ACK
6.669298750000000,351,0xD1,0x00,Read,ACK
6.669515000000000,351,0xD1,0x00,Read,ACK
6.669731000000000,351,0xD1,0x00,Read,ACK
6.669947250000000,351,0xD1,0x00,Read,ACK
6.670163500000000,351,0xD1,0x00,Read,ACK
6.670379500000000,351,0xD1,0x00,Read,ACK
6.670595750000000,351,0xD1,0x00,Read,ACK
6.670811750000000,351,0xD1,0x00,Read,ACK
6.671028000000000,351,0xD1,0x00,Read,ACK
6.671244250000000,351,0xD1,0x00,Read,ACK
6.671460250000000,351,0xD1,0x00,Read,ACK
6.671676500000000,351,0xD1,0x00,Read,ACK
6.671892500000000,351,0xD1,0x00,Read,ACK
6.672108750000000,351,0xD1,0x00,Read,ACK
6.672324750000000,351,0xD1,0x00,Read,ACK
6.672541000000000,351,0xD1,0x00,Read,NAK
6.673531500000000,352,0xD0,0x6D,Write,ACK
6.673747750000000,352,0xD0,0x02,Write,ACK
6.674279000000000,353,0xD0,0x6E,Write,ACK
6.674495250000000,353,0xD0,0xF0,Write,ACK
6.675542000000000,354,0xD0,0x6F,Write,ACK
6.675758250000000,354,0xD0,0x00,Write,ACK
6.675974250000000,354,0xD0,0x00,Write,ACK
6.676190500000000,354,0xD0,0x00,Write,ACK
6.676406750000000,354,0xD0,0x00,Write,ACK
6.676622750000000,354,0xD0,0x00,Write,ACK
6.676839000000000,354,0xD0,0x00,Write,ACK
6.677055250000000,354,0xD0,0x00,Write,ACK
6.677271500000000,354,0xD0,0x00,Write,ACK
6.677487750000000,354,0xD0,0x00,Write,ACK
6.677703750000000,354,0xD0,0x00,Write,ACK
6.677920000000000,354,0xD0,0x00,Write,ACK
6.678136250000000,354,0xD0,0x00,Write,ACK
6.678352500000000,354,0xD0,0x00,Write,ACK
6.678568750000000,354,0xD0,0x00,Write,ACK
6.678784750000000,354,0xD0,0x00,Write,ACK
6.679001000000000,354,0xD0,0x00,Write,ACK
6.679558500000000,355,0xD0,0x6D,Write,ACK
6.679774500000000,355,0xD0,0x02,Write,ACK
6.680306000000000,356,0xD0,0x6E,Write,ACK
6.680522250000000,356,0xD0,0xF0,Write,ACK
6.681056750000000,357,0xD0,0x6F,Write,ACK
6.681565250000000,358,0xD1,0x00,Read,ACK
6.681781250000000,358,0xD1,0x00,Read,ACK
6.681997500000000,358,0xD1,0x00,Read,ACK
6.682213750000000,358,0xD1,0x00,Read,ACK
6.682430000000000,358,0xD1,0x00,Read,ACK
6.682646250000000,358,0xD1,0x00,Read,ACK
6.682862250000000,358,0xD1,0x00,Read,ACK
6.683078500000000,358,0xD1,0x00,Read,ACK
6.683294750000000,358,0xD1,0x00,Read,ACK
6.683510750000000,358,0xD1,0x00,Read,ACK
6.683727000000000,358,0xD1,0x00,Read,ACK
6.683943250000000,358,0xD1,0x00,Read,ACK
6.684159250000000,358,0xD1,0x00,Read,ACK
6.684375500000000,358,0xD1,0x00,Read,ACK
6.684591750000000,358,0xD1,0x00,Read,ACK
6.684807750000000,358,0xD1,0x00,Read,NAK
6.685799500000000,359,0xD0,0x6D,Write,ACK
6.686015750000000,359,0xD0,0x03,Write,ACK
6.686547250000000,360,0xD0,0x6E,Write,ACK
6.686763500000000,360,0xD0,0x00,Write,ACK
6.687810250000000,361,0xD0,0x6F,Write,ACK
6.688026500000000,361,0xD0,0xD8,Write,ACK
6.688242500000000,361,0xD0,0xDC,Write,ACK
6.688458750000000,361,0xD0,0xBA,Write,ACK
6.688675000000000,361,0xD0,0xA2,Write,ACK
6.688891250000000,361,0xD0,0xF1,Write,ACK
6.689107250000000,361,0xD0,0xDE,Write,ACK
6.689323500000000,361,0xD0,0xB2,Write,ACK
6.689539750000000,361,0xD0,0xB8,Write,ACK
6.689755750000000,361,0xD0,0xB4,Write,ACK
6.689972000000000,361,0xD0,0xA8,Write,ACK
6.690188250000000,361,0xD0,0x81,Write,ACK
6.690404500000000,361,0xD0,0x91,Write,ACK
6.690620500000000,361,0xD0,0xF7,Write,ACK
6.690836750000000,361,0xD0,0x4A,Write,ACK
6.691053000000000,361,0xD0,0x90,Write,ACK
6.691269000000000,361,0xD0,0x7F,Write,ACK
6.691826500000000,362,0xD0,0x6D,Write,ACK
6.692042750000000,362,0xD0,0x03,Write,ACK
6.692574250000000,363,0xD0,0x6E,Write,ACK
6.692790250000000,363,0xD0,0x00,Write,ACK
6.693324750000000,364,0xD0,0x6F,Write,ACK
6.693833000000000,365,0xD1,0xD8,Read,ACK
6.694049250000000,365,0xD1,0xDC,Read,ACK
6.694265250000000,365,0xD1,0xBA,Read,ACK
6.694481250000000,365,0xD1,0xA2,Read,ACK
6.694697500000000,365,0xD1,0xF1,Read,ACK
6.694913750000000,365,0xD1,0xDE,Read,ACK
6.695129750000000,365,0xD1,0xB2,Read,ACK
6.695345750000000,365,0xD1,0xB8,Read,ACK
6.695562000000000,365,0xD1,0xB4,Read,ACK
6.695778250000000,365,0xD1,0xA8,Read,ACK
6.695994250000000,365,0xD1,0x81,Read,ACK
6.696210250000000,365,0xD1,0x91,Read,ACK
6.696426500000000,365,0xD1,0xF7,Read,ACK
6.696642750000000,365,0xD1,0x4A,Read,ACK
6.696858750000000,365,0xD1,0x90,Read,ACK
6.697075000000000,365,0xD1,0x7F,Read,NAK
6.698065500000000,366,0xD0,0x6D,Write,ACK
6.698281750000000,366,0xD0,0x03,Write,ACK
6.698813250000000,367,0xD0,0x6E,Write,ACK
6.699029250000000,367,0xD0,0x10,Write,ACK
6.700076000000000,368,0xD0,0x6F,Write,ACK
6.700292250000000,368,0xD0,0x91,Write,ACK
6.700508500000000,368,0xD0,0x6A,Write,ACK
6.700724500000000,368,0xD0,0xF3,Write,ACK
6.700940750000000,368,0xD0,0xF9,Write,ACK
6.701157000000000,368,0xD0,0xDB,Write,ACK
6.701373000000000,368,0xD0,0xA8,Write,ACK
6.701589250000000,368,0xD0,0xF9,Write,ACK
6.701805500000000,368,0xD0,0xB0,Write,ACK
6.702021750000000,368,0xD0,0xBA,Write,ACK
6.702237750000000,368,0xD0,0xA0,Write,ACK
6.702454000000000,368,0xD0,0x80,Write,ACK
6.702670250000000,368,0xD0,0xF2,Write,ACK
6.702886500000000,368,0xD0,0xCE,Write,ACK
6.703102750000000,368,0xD0,0x81,Write,ACK
6.703318750000000,368,0xD0,0xF3,Write,ACK
6.703535000000000,368,0xD0,0xC2,Write,ACK
6.704092250000000,369,0xD0,0x6D,Write,ACK
6.704308500000000,369,0xD0,0x03,Write,ACK
6.704840000000000,370,0xD0,0x6E,Write,ACK
6.705056000000000,370,0xD0,0x10,Write,ACK
6.705590500000000,371,0xD0,0x6F,Write,ACK
6.706098750000000,372,0xD1,0x91,Read,ACK
6.706315000000000,372,0xD1,0x6A,Read,ACK
6.706531250000000,372,0xD1,0xF3,Read,ACK
6.706747500000000,372,0xD1,0xF9,Read,ACK
6.706963500000000,372,0xD1,0xDB,Read,ACK
6.707179750000000,372,0xD1,0xA8,Read,ACK
6.707396000000000,372,0xD1,0xF9,Read,ACK
6.707612000000000,372,0xD1,0xB0,Read,ACK
6.707828250000000,372,0xD1,0xBA,Read,ACK
6.708044500000000,372,0xD1,0xA0,Read,ACK
6.708260500000000,372,0xD1,0x80,Read,ACK
6.708476750000000,372,0xD1,0xF2,Read,ACK
6.708693000000000,372,0xD1,0xCE,Read,ACK
6.708909250000000,372,0xD1,0x81,Read,ACK
6.709125250000000,372,0xD1,0xF3,Read,ACK
6.709341500000000,372,0xD1,0xC2,Read,NAK
6.710332250000000,373,0xD0,0x6D,Write,ACK
6.710548500000000,373,0xD0,0x03,Write,ACK
6.711080000000000,374,0xD0,0x6E,Write,ACK
6.711296250000000,374,0xD0,0x20,Write,ACK
6.712343250000000,375,0xD0,0x6F,Write,ACK
6.712559500000000,375,0xD0,0xF1,Write,ACK
6.712775500000000,375,0xD0,0xC1,Write,ACK
6.712991750000000,375,0xD0,0xF2,Write,ACK
6.713208000000000,375,0xD0,0xC3,Write,ACK
6.713424250000000,375,0xD0,0xF3,Write,ACK
6.713640500000000,375,0xD0,0xCC,Write,ACK
6.713856500000000,375,0xD0,0xA2,Write,ACK
6.714072750000000,375,0xD0,0xB2,Write,ACK
6.714289000000000,375,0xD0,0x80,Write,ACK
6.714505250000000,375,0xD0,0xF1,Write,ACK
6.714721500000000,375,0xD0,0xC6,Write,ACK
6.714937750000000,375,0xD0,0xD8,Write,ACK
6.715154000000000,375,0xD0,0x80,Write,ACK
6.715370250000000,375,0xD0,0xBA,Write,ACK
6.715586250000000,375,0xD0,0xA7,Write,ACK
6.715802500000000,375,0xD0,0xDF,Write,ACK
6.716360000000000,376,0xD0,0x6D,Write,ACK
6.716576250000000,376,0xD0,0x03,Write,ACK
6.717107750000000,377,0xD0,0x6E,Write,ACK
6.717323750000000,377,0xD0,0x20,Write,ACK
6.717858250000000,378,0xD0,0x6F,Write,ACK
6.718366750000000,379,0xD1,0xF1,Read,ACK
6.718583000000000,379,0xD1,0xC1,Read,ACK
6.718799000000000,379,0xD1,0xF2,Read,ACK
6.719015250000000,379,0xD1,0xC3,Read,ACK
6.719231250000000,379,0xD1,0xF3,Read,ACK
6.719447500000000,379,0xD1,0xCC,Read,ACK
6.719663750000000,379,0xD1,0xA2,Read,ACK
6.719879750000000,379,0xD1,0xB2,Read,ACK
6.720096000000000,379,0xD1,0x80,Read,ACK
6.720312250000000,379,0xD1,0xF1,Read,ACK
6.720528250000000,379,0xD1,0xC6,Read,ACK
6.720744500000000,379,0xD1,0xD8,Read,ACK
6.720960500000000,379,0xD1,0x80,Read,ACK
6.721176750000000,379,0xD1,0xBA,Read,ACK
6.721392750000000,379,0xD1,0xA7,Read,ACK
6.721609000000000,379,0xD1,0xDF,Read,NAK
6.722599750000000,380,0xD0,0x6D,Write,ACK
6.722815750000000,380,0xD0,0x03,Write,ACK
6.723347250000000,381,0xD0,0x6E,Write,ACK
6.723563500000000,381,0xD0,0x30,Write,ACK
6.724610000000000,382,0xD0,0x6F,Write,ACK
6.724826250000000,382,0xD0,0xDF,Write,ACK
6.725042500000000,382,0xD0,0xDF,Write,ACK
6.725258500000000,382,0xD0,0xF2,Write,ACK
6.725474750000000,382,0xD0,0xA7,Write,ACK
6.725691000000000,382,0xD0,0xC3,Write,ACK
6.725907250000000,382,0xD0,0xCB,Write,ACK
6.726123250000000,382,0xD0,0xC5,Write,ACK
6.726339500000000,382,0xD0,0xB6,Write,ACK
6.726555750000000,382,0xD0,0xF0,Write,ACK
6.726771750000000,382,0xD0,0x87,Write,ACK
6.726988000000000,382,0xD0,0xA2,Write,ACK
6.727204000000000,382,0xD0,0x94,Write,ACK
6.727420250000000,382,0xD0,0x24,Write,ACK
6.727636500000000,382,0xD0,0x48,Write,ACK
6.727852500000000,382,0xD0,0x70,Write,ACK
6.728068750000000,382,0xD0,0x3C,Write,ACK
6.728626250000000,383,0xD0,0x6D,Write,ACK
6.728842250000000,383,0xD0,0x03,Write,ACK
6.729373750000000,384,0xD0,0x6E,Write,ACK
6.729590000000000,384,0xD0,0x30,Write,ACK
6.730124500000000,385,0xD0,0x6F,Write,ACK
6.730632750000000,386,0xD1,0xDF,Read,ACK
6.730849000000000,386,0xD1,0xDF,Read,ACK
6.731065250000000,386,0xD1,0xF2,Read,ACK
6.731281250000000,386,0xD1,0xA7,Read,ACK
6.731497250000000,386,0xD1,0xC3,Read,ACK
6.731713500000000,386,0xD1,0xCB,Read,ACK
6.731929750000000,386,0xD1,0xC5,Read,ACK
6.732145750000000,386,0xD1,0xB6,Read,ACK
6.732362000000000,386,0xD1,0xF0,Read,ACK
6.732578250000000,386,0xD1,0x87,Read,ACK
6.732794250000000,386,0xD1,0xA2,Read,ACK
6.733010500000000,386,0xD1,0x94,Read,ACK
6.733226500000000,386,0xD1,0x24,Read,ACK
6.733442750000000,386,0xD1,0x48,Read,ACK
6.733659000000000,386,0xD1,0x70,Read,ACK
6.733875000000000,386,0xD1,0x3C,Read,NAK
6.734865750000000,387,0xD0,0x6D,Write,ACK
6.735082000000000,387,0xD0,0x03,Write,ACK
